,avg._session_duration,bounce_rate,net_profit,page_views_0,page_views_1,page_views_2,page_views_3,page_views_4,page_views_5,page_views_6,page_views_7,page_views_8,page_views_9,page_visitors_0,page_visitors_1,page_visitors_2,page_visitors_3,page_visitors_4,page_visitors_5,page_visitors_6,page_visitors_7,page_visitors_8,page_visitors_9,pages_/_session,site_age,site_type,starting_price
149,0.0028951939779965257,0.9825,0.0030947097979680017,0.0006041132271486669,0.0006224514094385732,0.0006867707422482022,0.0003889788222296609,0.0004595788855487292,0.00011161866133750559,8.827915660489761e-05,7.955591978623185e-05,9.525774605983023e-05,0.00010712134813321569,0.01599050205792454,0.016955206343236665,0.019112716849834375,0.010144416342780462,0.012294138002783957,0.0023077239766290092,0.0016045023984084048,0.0013185404591636338,0.0017992235632637939,0.001995057420489785,0.09035621198957429,0.2631578947368421,0.6,2.995
150,0.056745801968731906,0.6868000000000001,0.003036319047062945,4.970306489568676e-05,6.319500450855649e-05,9.157460162528247e-05,9.118690221111954e-05,7.319764939395991e-05,8.793022713215098e-05,8.320029427936333e-05,8.878316584330942e-05,9.033396349996111e-05,8.653450924116446e-05,0.0005441065692244868,0.0007277008103738535,0.0007354896569680691,0.0008100400457984179,0.0007432785035622846,0.0007432785035622846,0.000645361574949289,0.0007187992714090358,0.0007388277340798757,0.000659826575767118,0.21372719374456994,0.2631578947368421,0.2,0.001
151,0.08743485813549508,0.608,0.0029779282961578885,0.0001212336068087461,0.00010812936661003929,0.00014271215435337204,9.890212055296172e-05,0.00011320822893557359,0.00011328576881840617,0.00014530974042826364,8.409200293193805e-05,0.0001600423181664547,0.00013290335917505008,0.0007110104248148201,0.0006587138833965157,0.0006564884986553113,0.0004439642558702868,0.00044952771772329786,0.0005997411877545979,0.0006620519605083224,0.00042727387031125344,0.0007321515798562624,0.0006765169613261512,0.2867072111207645,0.15789473684210525,0.8,5.0
152,0.04632310364794441,0.7197,0.002919537545252832,0.005443261004906026,0.004891177039138024,0.005488660606304504,0.005264221415445588,0.004582335685815839,0.004572410580813268,0.00486287498190413,0.004840737345355427,0.00467705065269584,0.00548703226876502,0.07491535192790644,0.06261565046326947,0.07499212770147799,0.07412311496003765,0.06211271351175726,0.05890370871494045,0.063285491270372,0.06333890050416091,0.0599296110806357,0.07148492134933979,0.16594265855777585,0.47368421052631576,0.6,2.0
153,0.0,0.0,0.002919537545252832,0.0,0.0,0.0,0.0,0.0,4.79971874733699e-05,7.912945043065264e-05,7.812143195382904e-05,4.74544082935418e-05,1.7911712934327054e-05,0.0,0.0,0.0,0.0,0.0,0.0010715227528899402,0.0013474704607992914,0.0011994823755091958,0.0007065596553324113,0.0002737223231681467,0.0,0.10526315789473684,0.0,1.0
154,0.028372900984365953,0.8065000000000001,0.0028611467943477752,4.760948805920697e-05,6.342762415705423e-05,9.618822465382126e-05,0.00015205571023469848,0.00011910126003085001,0.0,0.0,0.0,0.0,0.0,0.0007989131220923957,0.001270694687227738,0.0011883554518031735,0.0014676412368243314,0.00036941386703993786,0.0,0.0,0.0,0.0,0.0,0.1476976542137272,0.05263157894736842,0.2,0.475
155,0.02026635784597568,0.8387,0.0026859745416326053,0.0006402468125486514,0.0009622311760109592,0.0011387507192793381,0.00129045750004129,0.0013826524207292332,0.001211134199903556,0.0013513650780062852,0.0012523466476290746,0.0016931221115909021,0.001735032418261914,0.013673876542330713,0.020420130385291987,0.024007450588113554,0.026921591906720773,0.028990087023670306,0.025142396806127818,0.028354739680056435,0.025028902184326393,0.03418747308675329,0.03571965048107255,0.10773240660295395,0.3157894736842105,0.6,1.5
156,0.1239143022582513,0.4719,0.002452411538012379,0.0016851355036591458,0.00019117458112373744,5.7844752593108144e-05,0.0002566957821172715,0.0006068271230478074,0.00042391053944574025,0.0003853344477365294,0.0003070191660756189,4.660146958238337e-05,0.0,0.002352231671453098,0.0012484408398156937,0.00048624656595317123,0.0055467714674520795,0.014915641227922792,0.009989752103266754,0.009789467476558353,0.007514011578676809,0.0011939189136561848,0.0,0.29626411815812337,0.10526315789473684,0.4,1.0
157,0.13839027214823393,0.5463,0.002452411538012379,2.5200461920590012e-06,2.3649664263938316e-06,3.1791351961359703e-06,3.7606843173803555e-06,2.054806895063493e-06,1.8997271293983239e-06,9.576175529824204e-06,5.00132244270171e-06,6.552120099353403e-06,0.0,1.6690385559033337e-05,2.3366539782646674e-05,8.90153896481778e-06,1.5577693188431115e-05,1.5577693188431115e-05,2.3366539782646674e-05,9.235346675998447e-05,3.8944232971077785e-05,1.891577030023778e-05,0.0,0.22675933970460468,0.05263157894736842,1.0,3.0
158,0.04111175448755067,0.7917000000000001,0.002394020787107322,0.0024241293569950938,0.0025658722628130585,0.0020431759126386053,0.0018535521291715197,0.002348838130764654,0.0024199422033221343,0.00198916938424571,0.0019475304671646124,0.002523380407020802,0.0017456941521513945,0.04047974844250885,0.03792055599012374,0.029944777077647013,0.029151427417407626,0.03323834649462959,0.03335295380880162,0.030937298672224195,0.027499079247063327,0.03510544429250012,0.028699674314943125,0.14943527367506515,0.05263157894736842,0.6,0.097
